vowel_count,length,tty,name,rxcui
4,8,BN,Coumadin,202421
4,8,BN,Cutaquig,2167148
4,8,BN,Cutivate,115045
4,8,BN,Daurismo,2105851
4,8,BN,Deep Sea,216420
4,8,BN,Del-Aqua,216426
4,8,BN,Depakene,203245
4,8,BN,Depakote,216459
4,8,BN,Desonate,669446
4,8,BN,Diacomit,2054974
4,8,BN,Dilaudid,224913
4,8,BN,Doculase,1302274
4,8,BN,Domeboro,1293264
4,8,BN,Durolane,2109969
4,8,BN,Elaprase,647115
4,8,BN,Eloctate,1543089
4,8,BN,Erivedge,1242993
4,8,BN,Erwinaze,1232186
4,8,BN,Euflexxa,604726
4,8,BN,Fendique,2284296
4,8,BN,Feraheme,854775
4,8,BN,Fioricet,175184
4,8,BN,Fiorinal,25027
4,8,BN,Flucaine,352652
4,8,BN,Freezone,217209
4,8,BN,Gas Aide,352663
4,8,BN,Gelnique,831887
4,8,BN,Giapreza,1999008
4,8,BN,Givlaari,2265717
4,8,BN,Haegarda,1926819
4,8,BN,Helixate,217502
4,8,BN,Hemabate,50808
4,8,BN,IDELVION,1743995
4,8,BN,Impavido,1495065
4,8,BN,Infuvite,1304560
4,8,BN,Invirase,203674
4,8,BN,Invokana,1373464
4,8,BN,Iodoflex,731416
4,8,BN,Iodosorb,51470
4,8,BN,Isturisa,2286276
4,8,BN,Katerzia,2184121
4,8,BN,Kerafoam,672602
4,8,BN,Kogenate,70058
4,8,BN,Koselugo,2289419
4,8,BN,Kovanaze,1809051
4,8,BN,Lanacane,1039169
4,8,BN,Letairis,722117
4,8,BN,Leukeran,202994
4,8,BN,Levaquin,217992
4,8,BN,Lioresal,202996
4,8,BN,Liquibid,218036
4,8,BN,Liquimat,1541929
4,8,BN,Lumoxiti,2099310
4,8,BN,Magonate,218181
4,8,BN,Malarone,153767
4,8,BN,Marcaine,1012397
4,8,BN,Matulane,203801
4,8,BN,Maxipime,82808
4,8,BN,Medicone,603926
4,8,BN,Mepsevii,1989824
4,8,BN,Metadate,594111
4,8,BN,Metvixia,744988
4,8,BN,Minolira,1941484
4,8,BN,Mitigare,1550941
4,8,BN,Moderiba,1486192
4,8,BN,Mononine,87795
4,8,BN,Neulasta,353501
4,8,BN,Neupogen,227304
4,8,BN,Nicomide,352801
4,8,BN,Noritate,218778
4,8,BN,Nourianz,2199021
4,8,BN,Nuedexta,1040055
4,8,BN,Olumiant,2047242
4,8,BN,Omegaven,2053500
4,8,BN,Optigene,1101386
4,8,BN,OraVerse,798396
4,8,BN,Orilissa,2049853
4,8,BN,Oxervate,2104337
4,8,BN,Pacerone,219038
4,8,BN,PainZone,761911
4,8,BN,PATANASE,795090
4,8,BN,PEDIARIX,352877
4,8,BN,Peganone,204319
4,8,BN,Propecia,219462
4,8,BN,Puralube,1115889
4,8,BN,Quelicin,203516
4,8,BN,Radicava,1921882
4,8,BN,Rapamune,258355
4,8,BN,Rayaldee,1855067
4,8,BN,Reguloid,219605
4,8,BN,Relexxii,2052821
4,8,BN,Remicade,219610
4,8,BN,Retavase,219642
4,8,BN,Rifamate,219679
4,8,BN,Risamine,1087181
4,8,BN,Roweepra,1731015
4,8,BN,Ruxience,2273513
4,8,BN,SaltAire,1014134
4,8,BN,Seizalam,2057960
4,8,BN,Seroquel,83553
4,8,BN,Solaraze,284870
4,8,BN,Soloxide,2045135
4,8,BN,Suboxone,352990
4,8,BN,Tapazole,224936
4,8,BN,Taxotere,202982
4,8,BN,Temovate,114398
4,8,BN,Tepadina,1366537
4,8,BN,Tetcaine,542486
4,8,BN,Topicale,543817
4,8,BN,Unifiber,220665
4,8,BN,Uniretic,220670
4,8,BN,Unituxin,1606279
4,8,BN,Uramaxin,828272
4,8,BN,Uro-Blue,1597576
4,8,BN,Vabomere,1946647
4,8,BN,Vanalice,2058504
4,8,BN,Vanamine,1789741
4,8,BN,Vaseline,224932
4,8,BN,Verzenio,1946831
4,8,BN,Vesicare,539812
4,8,BN,Viramune,224890
4,8,BN,Virazole,204276
4,8,BN,Voraxaze,1242132
4,8,BN,Xenazine,594629
4,8,BN,Zenatane,1373328
4,8,BN,Zepatier,1734637
4,8,BN,Zerviate,2119477
4,8,BN,Zionodil,2264103
4,8,BN,Zorcaine,584570
4,7,IN,acetate,164
4,7,IN,acetone,178
4,7,IN,alanine,426
4,7,IN,aldioxa,23161
4,7,IN,ammonia,1299884
4,7,IN,azelate,618278
4,7,IN,betaine,1512
4,7,IN,cocaine,2653
4,7,IN,codeine,2670
4,7,IN,dioxane,2383534
4,7,IN,emu oil,1309389
4,7,IN,eugenol,4186
4,7,IN,iohexol,5956
4,7,IN,leucine,6308
4,7,IN,neotame,1367111
4,7,IN,quinine,9071
4,7,IN,taurine,10337
4,7,IN,uridine,11017
4,7,BN,Acuvail,858359
4,7,BN,Adakveo,2262426
4,7,BN,Adasuve,1364415
4,7,BN,Aemcolo,2106357
4,7,BN,Aimovig,2045628
4,7,BN,Alcaine,203758
4,7,BN,Aliqopa,1945082
4,7,BN,Alocane,1487000
4,7,BN,Alomide,71901
4,7,BN,Amidate,215216
4,7,BN,Amitiza,615205
4,7,BN,Arakoda,2054097
4,7,BN,Auryxia,1596018
4,7,BN,Austedo,1876911
4,7,BN,Avalide,261454
4,7,BN,Avandia,261455
4,7,BN,AzaSite,706869
4,7,BN,Diamode,216575
4,7,BN,Duobrii,2166090
4,7,BN,Duodote,717229
4,7,BN,Eescula,284859
4,7,BN,Elepsia,1605363
4,7,BN,Elimite,216875
4,7,BN,Eliquis,1364436
4,7,BN,Enemeez,1192919
4,7,BN,Enulose,216928
4,7,BN,Epifoam,49670
4,7,BN,Equetro,583135
4,7,BN,Erleada,1999582
4,7,BN,Eucrisa,1865958
4,7,BN,Evomela,1745086
4,7,BN,Exidine,1661072
4,7,BN,Extavia,860241
4,7,BN,Finacea,352645
4,7,BN,Ibudone,1372755
4,7,BN,Iluvien,1552352
4,7,BN,Imodium,151889
4,7,BN,Iodopen,217757
4,7,BN,Januvia,638596
4,7,BN,Leukine,203878
4,7,BN,Lomaira,1810299
4,7,BN,Neumega,139993
4,7,BN,Ocaliva,1798365
4,7,BN,Ocuvite,218860
4,7,BN,Omidria,1540231
4,7,BN,Orabase,32485
4,7,BN,Oralone,544401
4,7,BN,Orencia,616011
4,7,BN,Otiprio,1739998
4,7,BN,Revatio,581642
4,7,BN,Ridaura,202952
4,7,BN,Rogaine,225702
4,7,BN,Rukobia,2380540
4,7,BN,Secuado,2265724
4,7,BN,Soliqua,1858996
4,7,BN,Talicia,2262027
4,7,BN,Tenuate,220215
4,7,BN,Turalio,2183126
4,7,BN,Ulesfia,853322
4,7,BN,Viokace,1245781
4,7,BN,Zemaira,405405
4,7,BN,Zeposia,2288407
4,6,IN,iodine,5933
4,6,BN,AirDuo,1918195
4,6,BN,Alinia,352403
4,6,BN,Aluvea,1087590
4,6,BN,Duavee,1441735
4,6,BN,Epiduo,830645
4,6,BN,Evekeo,1600688
4,6,BN,Ixiaro,845529
4,6,BN,Oracea,643822
4,6,BN,Toujeo,1604540
3,27,IN,hydroxyethyl starch 130-0.4,1363352
3,23,IN,synthetic wax (1200 MW),1426425
3,22,BN,Dr. Smith's Rash-n-All,866165
3,19,IN,"3-hexen-1-ol, (3Z)-",1807112
3,19,IN,5-hydroxytryptophan,94
3,19,IN,polyester-5 (tg-38),1865719
3,18,IN,PPG-10 cetyl ether,1356702
3,18,IN,PPG-14 butyl ether,1368192
3,18,IN,PPG-2 methyl ether,1312727
3,18,BN,Wal-Dryl Childrens,1086764
3,17,IN,"2,4,5-T-isopropyl",2383538
3,17,IN,FD&C yellow no. 6,1305574
3,17,IN,methyl gluceth-10,1367118
3,17,IN,methyl gluceth-20,1363572
3,17,IN,PPG-1 trideceth-6,1427227
3,17,BN,Clorpactin WCS-90,92187
3,17,BN,Fluzone 2019-2020,2177693
3,17,BN,Os-Cal 500 with D,1243353
3,16,IN,D&C yellow no.11,1305581
3,16,BN,Clinimix 4.25/10,800402
3,16,BN,Clinimix 4.25/20,800407
3,16,BN,Clinimix 4.25/25,800412
3,16,BN,MagneBind 400 Rx,655935
3,16,BN,Oysco 500 with D,1091283
3,16,BN,Wal-Dryl Allergy,1090073
3,15,IN,C12-15 alcohols,1371310
3,15,IN,C14-22 alcohols,1307779
3,15,IN,D&C green no. 8,1426464
3,15,IN,pigment brown 1,2000531
3,15,IN,polyglycerin-10,1314205
3,15,BN,Clinimix 2.75/5,800397
3,15,BN,Clinimix 4.25/5,800417
3,15,BN,Denta 5000 Plus,404980
3,15,BN,Ferrex 150 Plus,807797
3,15,BN,Lubrifresh P.M.,1086610
3,15,BN,Plasma-lyte 148,33829
3,14,IN,D&C blue no. 4,1426460
3,14,IN,hydroxytyrosol,1314227
3,14,IN,"menthone, (+)-",2282305
3,14,IN,methoxy PEG-10,1805769
3,14,IN,methoxy PEG-40,1747568
3,14,IN,pigment red 48,1426161
3,14,IN,polyglycerin-3,1426428
3,14,IN,polyglycerin-4,1486795
3,14,IN,polyglycerin-6,1313721
3,14,IN,solvent red 27,1495079
3,14,BN,Aminosyn-PF 7%,831427
3,14,BN,Lac-Hydrin Ten,1356087
3,14,BN,Transderm Scop,220372
3,14,BN,Zostrix Sports,284923
3,13,IN,C12-19 alkane,2050064
3,13,IN,C30-45 olefin,1368144
3,13,IN,carbomer 1342,1311163
3,13,IN,carbomer-974P,1363568
3,13,IN,chlorophyllin,20852
3,13,IN,nonoxynol-100,1311558
3,13,IN,pigment red 1,1872248
3,13,IN,pigment red 5,1372631
3,13,IN,"starch, wheat",1367109
3,13,IN,thyroid (USP),10572
3,13,BN,Burn Jel Plus,1088232
3,13,BN,Clinimix 5/15,800435
3,13,BN,Clinimix 5/20,800441
3,13,BN,Clinimix 5/25,800446
3,13,BN,Ivy-Dry Cream,753292
3,13,BN,Little Tummys,218052
3,13,BN,Lopressor HCT,218072
3,13,BN,Luden's Drops,1044439
3,13,BN,Nephrocaps QT,1095605
3,13,BN,Sal-Plant Gel,94028
3,13,BN,X-Seb T Pearl,1087003
3,12,IN,"1,4-sorbitan",1307571
3,12,IN,carbomer-934,1307830
3,12,IN,carbon black,2032
3,12,IN,Carbopol 981,1311164
3,12,IN,chlorothymol,1363702
3,12,IN,choline C-11,1425419
3,12,IN,erythromycin,4053
3,12,IN,ethyl maltol,1314359
3,12,IN,hops extract,259266
3,12,IN,mint extract,1372004
3,12,IN,nonoxynol-10,1311556
3,12,IN,nonoxynol-20,1367189
3,12,IN,nonoxynol-30,1311559
3,12,IN,o-cymen-5-ol,1364387
3,12,IN,octoxynol-40,1426395
3,12,IN,phytosterols,8310
3,12,IN,rifamycin SV,35616
3,12,IN,"starch, rice",1367117
3,12,IN,steareth-100,1367131
3,12,IN,streptomycin,10109
3,12,IN,trideceth-10,1314305
3,12,IN,trideceth-12,1313267
3,12,BN,Ambifed-G CD,798975
3,12,BN,BC Arthritis,1247393
3,12,BN,ColdCough PD,801156
3,12,BN,Dermasorb HC,1442867
3,12,BN,Dermasorb XM,1442877
3,12,BN,Ferretts IPS,604216
3,12,BN,Ferrimin 150,405075
3,12,BN,Glutamic-500,806634
3,12,BN,Konsyl Fiber,217918
3,12,BN,Lotensin HCT,218089
3,12,BN,Maxiphen CDX,798939
3,12,BN,Micardis-HCT,284780
3,12,BN,Nicoderm C-Q,352799
3,12,BN,Scandonest L,543081
3,12,BN,Simply Sleep,262241
3,12,BN,Tekturna HCT,1430137
3,12,BN,Thrombin-JMI,321876
3,11,IN,beheneth-10,1307569
3,11,IN,beheneth-20,1314842
3,11,IN,clindamycin,2582
3,11,IN,cosyntropin,2890
3,11,IN,doxycycline,3640
3,11,IN,fulvestrant,282357
3,11,IN,hydroxyzine,5553
3,11,IN,nonoxynol-5,2281102
3,11,IN,nonoxynol-8,1313171
3,11,IN,nonoxynol-9,53750
3,11,IN,nonylphenol,1591892
3,11,IN,octoxynol-1,1368185
3,11,IN,octoxynol-5,1426398
3,11,IN,octoxynol-9,54034
3,11,IN,phytic acid,8302
3,11,IN,podophyllin,8462
3,11,IN,prothrombin,1441688
3,11,IN,royal jelly,35805
3,11,IN,steareth-10,1367147
3,11,IN,steareth-20,1367121
3,11,IN,steareth-21,1367122
3,11,IN,steareth-23,2046120
3,11,IN,steareth-25,2369829
3,11,IN,tricaprylin,1314420
3,11,IN,trideceth-6,1426365
3,11,IN,trideceth-8,1801136
3,11,IN,trideceth-9,1312368
3,11,IN,trimyristin,1368882
3,11,IN,trypan blue,10878
3,11,IN,vitamin B12,11248
3,11,IN,witch hazel,89821
3,11,IN,xanthan gum,1307815
3,11,BN,A-Hydrocort,203594
3,11,BN,Aller-Chlor,215124
3,11,BN,Aller-Tec D,900604
3,11,BN,Allerhist-1,215147
3,11,BN,Analpram HC,215264
3,11,BN,Atacand HCT,284662
3,11,BN,Benicar HCT,404880
3,11,BN,Blink Tears,1094099
3,11,BN,Blis-To-Sol,215705
3,11,BN,Capzasin-HP,794241
3,11,BN,Clinisol 15,800585
3,11,BN,Comfort Gel,643493
3,11,BN,Contac Cold,602196
3,11,BN,Cyklokapron,151568
3,11,BN,Dimetapp ND,602362
3,11,BN,Excedrin PM,217025
3,11,BN,Exforge HCT,1372733
3,11,BN,Ferralet 90,796381
3,11,BN,Flura-Drops,217167
3,11,BN,Grifulvin V,203415
3,11,BN,Icar-C Plus,1087415
3,11,BN,Klor-Con/EF,217909
3,11,BN,Legatrin PM,217990
3,11,BN,Lysine Plus,1812681
3,11,BN,Mintox Plus,218395
3,11,BN,Multi-Delyn,1090969
3,11,BN,Mycocide NS,753319
3,11,BN,Ninjacof XG,1595209
3,11,BN,Normlshield,1364535
3,11,BN,Nu-Iron 150,218795
3,11,BN,Polar Frost,1089080
3,11,BN,Poly-Vi-Sol,219298
3,11,BN,Pronto Plus,729770
3,11,BN,Recort Plus,219591
3,11,BN,Replesta NX,1366144
3,11,BN,Ri-Mag Plus,1086967
3,11,BN,Ri-Mox Plus,219667
3,11,BN,Scot-Tussin,219820
3,11,BN,Sportscreme,220006
3,11,BN,Tandem Plus,1314680
3,11,BN,Teveten HCT,353022
3,11,BN,Theraplex Z,284892
3,11,BN,Travasol 10,801645
3,11,BN,Vanahist PD,1429434
3,11,BN,Vasoflex D1,1119548
3,11,BN,Wal-Phed PE,1090084
3,11,BN,Wal-Sleep Z,1363470
3,10,IN,1-propanol,1362872
3,10,IN,calfactant,232539
3,10,IN,carboprost,2051
3,10,IN,chloroform,1362698
3,10,IN,daptomycin,22299
3,10,IN,diglycerin,1313741
3,10,IN,erythritol,1369563
3,10,IN,filgrastim,68442
3,10,IN,fosfomycin,4550
3,10,IN,hetastarch,5531
3,10,IN,hyssop oil,1362137
3,10,IN,ichthammol,5645
3,10,IN,laureth-12,1363577
3,10,IN,laureth-20,2003592
3,10,IN,laureth-23,1367165
3,10,IN,laureth-25,1999675
3,10,IN,lincomycin,6398
3,10,IN,methyldopa,6876
3,10,IN,molybdenum,7024
3,10,IN,nitenpyram,341379
3,10,IN,norgestrel,7518
3,10,IN,oxybutynin,32675
3,10,IN,perflutren,283753
3,10,IN,permethrin,33199
3,10,IN,pyrogallol,9022
3,10,IN,soy sterol,1363446
3,10,IN,steareth-2,1426352
3,10,IN,steareth-4,1605200
3,10,IN,tafluprost,1244607
3,10,IN,tobramycin,10627
3,10,IN,tragacanth,1368197
3,10,IN,travoprost,283809
3,10,IN,undeceth-7,1356141
3,10,IN,vancomycin,11124
3,10,IN,vitamin B6,42954
3,10,IN,vitamin K1,8308
3,10,IN,vitamin K2,42781
3,10,BN,Alka-Mints,215111
3,10,BN,Aller-Cort,2289238
3,10,BN,Ambifed CD,798979
3,10,BN,Anadrol-50,215260
3,10,BN,Anucort-HC,215344
3,10,BN,Asper-Flex,725040
3,10,BN,Astramorph,885779
3,10,BN,Benzamycin,117919
3,10,BN,Betoptic S,215673
3,10,BN,Capzasin-P,215874
3,10,BN,Carb-O-Lac,1053856
3,10,BN,Chirhostim,727489
3,10,BN,ChloraPrep,998279
3,10,BN,Clarinex-D,579752
3,10,BN,Clarispray,1742498
3,10,BN,Claritin-D,216076
3,10,BN,Combipatch,216161
3,10,BN,Concept OB,1314667
3,10,BN,Conceptrol,154762
3,10,BN,Declomycin,203661
3,10,BN,Derma Gran,1441549
3,10,BN,Dermamycin,1146880
3,10,BN,Di-Dak-Sol,724450
3,10,BN,Diovan HCT,216653
3,10,BN,Diphenhist,216660
3,10,BN,Dynashield,1044962
3,10,BN,Edarbyclor,1372759
3,10,BN,Enlon-Plus,216913
3,10,BN,Epivir HBV,216937
3,10,BN,Erythrocin,645943
3,10,BN,Fer-in-Sol,217093
3,10,BN,Folgard OS,1087282
3,10,BN,Gardasil 9,1597095
3,10,BN,Gastrocrom,217266
3,10,BN,GaviLyte-C,850436
3,10,BN,Gavilyte-G,857045
3,10,BN,Gavilyte-H,1718985
3,10,BN,GaviLyte-N,857051
3,10,BN,Gynazole-1,261534
3,10,BN,HealthyLax,1088528
3,10,BN,Hemocyte-F,217508
3,10,BN,Heplisav-B,1994348
3,10,BN,Insta-Char,217743
3,10,BN,Kombiglyze,1372730
3,10,BN,Lenzapatch,1373131
3,10,BN,Lortuss EX,1147705
3,10,BN,Marten-Tab,218227
3,10,BN,Maximum D3,967916
3,10,BN,Mederma PM,1442976
3,10,BN,Morphabond,1745876
3,10,BN,Nephrocaps,1087620
3,10,BN,Nitropress,218753
3,10,BN,Normosol-M,801006
3,10,BN,Normosol-R,32014
3,10,BN,Optiflex-C,1150293
3,10,BN,Optiflex-G,1150297
3,10,BN,Oxipor VHC,166267
3,10,BN,Phenohytro,1739882
3,10,BN,Phosphasal,1037297
3,10,BN,Physiolyte,219241
3,10,BN,Polysporin,54955
3,10,BN,Pred Forte,202844
3,10,BN,ProCoMycin,1089096
3,10,BN,Procto-Kit,759714
3,10,BN,Procto-Med,1790680
3,10,BN,Procto-Pak,543489
3,10,BN,Proctocort,202655
3,10,BN,Prostin E2,202794
3,10,BN,Rescriptor,202943
3,10,BN,Scandonest,543865
3,10,BN,SenoSol-SS,607363
3,10,BN,Stahist AD,1236711
3,10,BN,Stromectol,220057
3,10,BN,Sulfamylon,258054
3,10,BN,Sulpho-Lac,220102
3,10,BN,Theramycin,220280
3,10,BN,Thermotabs,220298
3,10,BN,Trintellix,1790881
3,10,BN,Uretron DS,220683
3,10,BN,Vagistat-1,220719
3,10,BN,Vanatab DM,1941193
3,10,BN,Vasostrict,1593734
3,10,BN,Vibramycin,202975
3,10,BN,Wal-itin D,1014655
3,10,BN,Wal-Profen,643099
3,10,BN,Wal-Proxen,643130
3,10,BN,Wellbutrin,42568
3,10,BN,Zilactin B,221019
3,9,IN,1-octanol,1487826
3,9,IN,acyclovir,281
3,9,IN,anthralin,873
3,9,IN,beractant,46967
3,9,IN,bisacodyl,1596
3,9,IN,bleomycin,1622
3,9,IN,bretylium,19685
3,9,IN,bromfenac,19737
3,9,IN,cangrelor,1656052
3,9,IN,captopril,1998
3,9,IN,carbachol,1999
3,9,IN,carprofen,20343
3,9,IN,cefprozil,19552
3,9,IN,cisplatin,2555
3,9,IN,dextrates,1426816
3,9,IN,dyclonine,23744
3,9,IN,factor IX,4249
3,9,IN,fish oils,4419
3,9,IN,foscarnet,33562
3,9,IN,glasdegib,2105845
3,9,IN,glyburide,4815
3,9,IN,glycolate,70603
3,9,IN,histrelin,50975
3,9,IN,hydantoin,1721294
3,9,IN,kanamycin,6099
3,9,IN,krill oil,880350
3,9,IN,L-lactate,1427172
3,9,IN,laureth-2,1367145
3,9,IN,laureth-3,1310570
3,9,IN,laureth-4,393540
3,9,IN,laureth-7,1363566
3,9,IN,megestrol,6703
3,9,IN,melphalan,6718
3,9,IN,merbromin,6762
3,9,IN,mestranol,6782
3,9,IN,metformin,6809
3,9,IN,miglustat,402316
3,9,IN,mitomycin,632
3,9,IN,nafcillin,7233
3,9,IN,natamycin,7268
3,9,IN,palm acid,1426624
3,9,IN,panthenol,1044977
3,9,IN,phenytoin,8183
3,9,IN,phloretin,1368167
3,9,IN,prasugrel,613391
3,9,IN,propylene,1314239
3,9,IN,protein C,8834
3,9,IN,protein S,34822
3,9,IN,raw sugar,1483267
3,9,IN,rice bran,1356151
3,9,IN,Risdiplam,2390935
3,9,IN,saccharin,9509
3,9,IN,sericin 1,1607312
3,9,IN,stepronin,2375829
3,9,IN,strontium,10122
3,9,IN,sulbactam,10167
3,9,IN,thyme oil,90950
3,9,IN,tolvaptan,358257
3,9,IN,tricaprin,1314419
3,9,IN,triclosan,10795
3,9,IN,tyloxapol,38998
3,9,IN,valsartan,69749
3,9,IN,vitamin D,11253
3,9,IN,vitamin K,11258
3,9,IN,white wax,11327
3,9,IN,zinc alum,2360431
3,9,BN,Acetadryl,1116529
3,9,BN,Aggrastat,187024
3,9,BN,Ala Seb T,1942753
3,9,BN,Ala-Scalp,884074
3,9,BN,Alahist D,2286593
3,9,BN,Alavert D,608666
3,9,BN,Alferon N,215103
3,9,BN,Allegra-D,215122
3,9,BN,Aller-Flo,1795958
3,9,BN,Aller-Tec,865258
3,9,BN,Androderm,215283
3,9,BN,Anthrasil,1722341
3,9,BN,Anusol HC,151363
3,9,BN,Arthrotec,68373
3,9,BN,Ascriptin,18385
3,9,BN,Aspir-Low,215431
3,9,BN,Bactroban,227591
3,9,BN,Benzaclin,284668
3,9,BN,Benzedrex,227666
3,9,BN,Benzodent,1112939
3,9,BN,Bisco-Lax,215694
3,9,BN,Bloxiverz,1429278
3,9,BN,Brevibloc,151448
3,9,BN,Brisdelle,1430123
3,9,BN,Cabometyx,1790162
3,9,BN,Caldecort,215840
3,9,BN,Camptosar,203652
3,9,BN,Carbatrol,215879
3,9,BN,Caverject,477639
3,9,BN,Chloromag,216033
3,9,BN,Chromelin,1086813
3,9,BN,Clearplex,216085
3,9,BN,Clearskin,404940
3,9,BN,Cleocin-T,797447
3,9,BN,Cleviprex,804539
3,9,BN,Clindacin,1091336
3,9,BN,Clindagel,352546
3,9,BN,Clindamax,404942
3,9,BN,Clindesse,496585
3,9,BN,Combivent,151539
3,9,BN,Corphedra,1870687
3,9,BN,Cortane-B,581875
3,9,BN,Cresylate,583262
3,9,BN,Cystadane,404967
3,9,BN,Delstrigo,2055774
3,9,BN,Dermacort,202647
3,9,BN,Dermagran,216476
3,9,BN,DermaPhor,1088722
3,9,BN,DisCoVisc,638458
3,9,BN,Duramorph,203355
3,9,BN,Earsol-HC,216839
3,9,BN,Engerix-B,49610
3,9,BN,Exotic-HC,352639
3,9,BN,Fabrazyme,338818
3,9,BN,Ferraplus,1087235
3,9,BN,Ferriprox,1190352
3,9,BN,Ferrlecit,50013
3,9,BN,Fiber Tab,217119
3,9,BN,Flexbumin,617587
3,9,BN,Florajen3,1236661
3,9,BN,Florastor,602742
3,9,BN,Flura-Loz,217168
3,9,BN,Follistim,187220
3,9,BN,Forma-Ray,217186
3,9,BN,Freshkote,630978
3,9,BN,Fungoid-D,1245535
3,9,BN,Gammagard,42697
3,9,BN,Gammaplex,991216
3,9,BN,GentleLax,1049420
3,9,BN,Gingi Med,630266
3,9,BN,Glucotrol,203680
3,9,BN,Gly-Oxide,1047876
3,9,BN,Gordofilm,217383
3,9,BN,HepaGam B,643799
3,9,BN,Herceptin,101306
3,9,BN,Hibiclens,224892
3,9,BN,Humulin N,92880
3,9,BN,Humulin R,92881
3,9,BN,Hycofenix,1651559
3,9,BN,Hypotears,227192
3,9,BN,Ilex Skin,217709
3,9,BN,Inflectra,1790542
3,9,BN,Infumorph,203358
3,9,BN,Inova 8-2,856438
3,9,BN,Instacort,405149
3,9,BN,Integra F,999736
3,9,BN,IPM Wound,1491507
3,9,BN,Isentress,744843
3,9,BN,Isolyte P,800809
3,9,BN,Isolyte S,217806
3,9,BN,Jet-Alert,1595302
3,9,BN,Kapspargo,2047761
3,9,BN,Krintafel,2109234
3,9,BN,L-Formula,643139
3,9,BN,Lacrisert,51879
3,9,BN,Lastacaft,1000086
3,9,BN,Lido King,2263888
3,9,BN,Lidopatch,1249759
3,9,BN,Lignospan,544473
3,9,BN,Lithostat,52110
3,9,BN,Lopressor,203344
3,9,BN,MagneBind,406156
3,9,BN,Mavenclad,2122636
3,9,BN,Medi-Derm,1099928
3,9,BN,Medi-Lyte,1090846
3,9,BN,Mediplast,1098581
3,9,BN,Methitest,541521
3,9,BN,MICRhoGAM,204301
3,9,BN,MILLIPRED,795094
3,9,BN,MiniDrops,1046284
3,9,BN,Minipress,71515
3,9,BN,Mondoxyne,1666093
3,9,BN,Motegrity,2107346
3,9,BN,Mustargen,281544
3,9,BN,Mutamycin,204298
3,9,BN,My Choice,1922754
3,9,BN,Myambutol,7122
3,9,BN,Mycobutin,227450
3,9,BN,Naglazyme,584219
3,9,BN,Naphcon A,218598
3,9,BN,Nasalcrom,203441
3,9,BN,Nexplanon,1111008
3,9,BN,Nilandron,218741
3,9,BN,Nitro-Bid,202516
3,9,BN,Nitro-Dur,202508
3,9,BN,NitroMist,705130
3,9,BN,Nitrostat,202525
3,9,BN,Norpramin,203771
3,9,BN,Nostrilla,218784
3,9,BN,Novolin N,93558
3,9,BN,Novolin R,93560
3,9,BN,Nutraplus,218820
3,9,BN,Nutrilyte,1547446
3,9,BN,Ontruzant,2289228
3,9,BN,Orthovisc,398331
3,9,BN,Oticin HC,763092
3,9,BN,Otomax HC,1086614
3,9,BN,Oxycontin,218986
3,9,BN,PedvaxHIB,798448
3,9,BN,Pegintron,493032
3,9,BN,Persa-Gel,219179
3,9,BN,Pfizerpen,8096
3,9,BN,Pharbetol,1293937
3,9,BN,Phenergan,152218
3,9,BN,Photofrin,225244
3,9,BN,Phrenilin,219238
3,9,BN,Physiosol,219242
3,9,BN,Plasbumin,545405
3,9,BN,Portrazza,1723746
3,9,BN,Pravachol,203333
3,9,BN,Prevident,219400
3,9,BN,Prezcobix,1600705
3,9,BN,ProCentra,847176
3,9,BN,Proctosol,1291376
3,9,BN,Proferrin,540818
3,9,BN,Prolastin,204213
3,9,BN,Proprinal,1300262
3,9,BN,Proventil,202908
3,9,BN,Pulmicort,196487
3,9,BN,Pulmozyme,74704
3,9,BN,Rea Lo 39,1547635
3,9,BN,Recothrom,759013
3,9,BN,Renflexis,1927286
3,9,BN,Retre-Gel,262144
3,9,BN,Rhinocort,196488
3,9,BN,Rhopressa,1992869
3,9,BN,Risperdal,152318
3,9,BN,Rocaltrol,152323
3,9,BN,Rocklatan,2119702
3,9,BN,Scalacort,830758
3,9,BN,Sclerosol,352970
3,9,BN,Senexon S,895371
3,9,BN,SENOKOT-S,219866
3,9,BN,Seromycin,204225
3,9,BN,Sevenfact,2386866
3,9,BN,Siltussin,219906
3,9,BN,Simbrinza,1421452
3,9,BN,Soluclenz,804718
3,9,BN,Spherusol,1666442
3,9,BN,Sprayzoin,1089770
3,9,BN,Steglatro,1992811
3,9,BN,Steglujan,1992827
3,9,BN,Steritalc,2003394
3,9,BN,Strattera,358330
3,9,BN,Striverdi,1546064
3,9,BN,Sulfatrim,220091
3,9,BN,Supprelin,220125
3,9,BN,Surmontil,225029
3,9,BN,Synovacin,1369407
3,9,BN,Targretin,258324
3,9,BN,Tecentriq,1792781
3,9,BN,Terazol 3,220219
3,9,BN,Terazol 7,220220
3,9,BN,Tetravisc,603989
3,9,BN,Therastat,1237019
3,9,BN,ThyroSafe,1086471
3,9,BN,Tis-U-Sol,220326
3,9,BN,Tradjenta,1100703
3,9,BN,Tranzarel,1872968
3,9,BN,Tribenzor,1372732
3,9,BN,Trileptal,261680
3,9,BN,Trimo San,999622
3,9,BN,Triptodur,1944385
3,9,BN,Tru-micin,1433911
3,9,BN,Trulicity,1551296
3,9,BN,TussiCaps,730984
3,9,BN,Venclexta,1747562
3,9,BN,Verdrocet,1542976
